,id,capnum,datacaptura,idecadastro,numlegislatura,nomeparlamentar,sexo,profissao,legendapartidoeleito,ufeleito,condicao,situacaomandato,matricula,gabinete,anexo,fone
1938,1352,2,2015-11-02 13:14:39,74156,53,LEONARDO MONTEIRO,M,Advogado,PT,MG,Titular,Em Exercício,253,0,0,
1939,735,2,2015-11-02 13:14:39,141386,54,EUDES XAVIER,M,Comerciário,PT,CE,Titular,Em Exercício,91,0,0,
1940,1664,2,2015-11-02 13:14:39,178984,55,MIGUEL HADDAD,M,Advogado(a),PSDB,SP,Titular,Em Exercício,377,369,3,3215-5369
1941,1769,2,2015-11-02 13:14:39,74776,52,NILTON BAIANO,M,Médico e Professor Universitário,PPB,ES,Titular,Em Exercício,279,0,0,
1942,1260,2,2015-11-02 13:14:39,4929,54,JOSEPH BANDEIRA,M,,PT,BA,Efetivado,Em Exercício,565,0,0,
1943,528,2,2015-11-02 13:14:39,160552,54,DANRLEI DE DEUS HINTERHOLZ,M,Atleta Profissional de Futebol,PTB,RS,Titular,Em Exercício,495,0,0,
1944,1885,2,2015-11-02 13:14:39,141518,53,PAULO PEREIRA DA SILVA,M,"SINDICALISTA, CONTROLADOR DE QUALIDADE, METALÚRGICO",PDT,SP,Titular,Em Exercício,372,0,0,
1945,1235,2,2015-11-02 13:14:39,160619,55,JOSÉ NUNES,M,Empresário,PSD,BA,Titular,Em Exercício,201,728,4,3215-5728
1946,1295,2,2015-11-02 13:14:39,74783,54,JULIO SEMEGHINI,M,Engenheiro Eletrônico,PSDB,SP,Titular,Em Exercício,369,0,0,
1947,332,2,2015-11-02 13:14:39,141399,54,BRIZOLA NETO,M,,PDT,RJ,Suplente,Suplência,566,0,0,
1948,802,2,2015-11-02 13:14:39,74841,53,FERNANDO GABEIRA,M,Jornalista,PV,RJ,Titular,Em Exercício,296,0,0,
1949,1567,2,2015-11-02 13:14:39,167722,54,MARCOS ROGÉRIO,M,,PDT,RO,Titular,Em Exercício,583,0,0,
1950,1830,2,2015-11-02 13:14:39,160642,54,PASTOR EURICO,M,"Comerciário, Comunicador de Rádio",PSB,PE,Titular,Em Exercício,155,0,0,
1951,537,2,2015-11-02 13:14:39,73924,54,DAVI ALCOLUMBRE,M,COMERCIANTE,DEM,AP,Titular,Em Exercício,10,0,0,
1952,464,2,2015-11-02 13:14:39,141501,53,CIDA DIOGO,F,Médica e Professora Secundarista,PT,RJ,Titular,Em Exercício,292,0,0,
1953,476,2,2015-11-02 13:14:39,74263,52,CLÁUDIO MAGRÃO,M,"ENCANADOR,SOLDADOR,CHAPEADOR,CALDEIREIRO,MONTADOR DE ESTRUTURA METALIC",PPS,SP,Titular,Em Exercício,339,0,0,
1954,480,2,2015-11-02 13:14:39,141408,53,CLEBER VERDE,M,"Vendedor Autônomo, Professor, Servidor Público, Político e Bacharel em Direito",PAN,MA,Titular,Em Exercício,70,0,0,
1955,2057,2,2015-11-02 13:14:39,74758,52,ROBERTO BRANT,M,Bacharel em Direito e Professor,DEM,MG,Titular,Em Exercício,261,0,0,
1956,879,2,2015-11-02 13:14:39,74374,55,GERALDO RESENDE,M,MEDICO,PMDB,MS,Titular,Em Exercício,435,905,4,3215-5905
1957,1202,2,2015-11-02 13:14:39,160560,54,JOSÉ DE FILIPPI,M,Engenheiro Civil,PT,SP,Titular,Licenciado,354,0,0,
1958,763,2,2015-11-02 13:14:39,74062,53,FÁBIO SOUTO,M,Economista,PFL,BA,Titular,Em Exercício,190,0,0,
1959,61,2,2015-11-02 13:14:39,160559,55,ALCEU MOREIRA,M,Comerciante,PMDB,RS,Titular,Em Exercício,486,238,4,3215-5238
1960,1859,2,2015-11-02 13:14:39,160668,54,PAULO CESAR QUARTIERO,M,Engenheiro Agrônomo,DEM,RR,Titular,Vacância,6,0,0,
1961,2251,2,2015-11-02 13:14:39,74085,52,SOCORRO GOMES,F,Professora,PCdoB,PA,Efetivado,Licenciado,606,0,0,
1962,1424,2,2015-11-02 13:14:39,74810,53,LUIZ BITTENCOURT,M,Engenheiro Civil e Professor Universitário,PMDB,GO,Titular,Em Exercício,422,0,0,
1963,1955,2,2015-11-02 13:14:39,74280,52,PROFESSOR IRAPUAN TEIXEIRA,M,PROFESSOR DE ENSINO SUPERIOR,PRONA,SP,Titular,Em Exercício,384,0,0,
1964,2331,2,2015-11-02 13:14:39,141553,54,VANDERLEI MACRIS,M,,PSDB,SP,Efetivado,Em Exercício,521,0,0,
1965,1568,2,2015-11-02 13:14:39,167722,55,MARCOS ROGÉRIO,M,,PDT,RO,Titular,Em Exercício,49,930,4,3215-5930
1966,680,2,2015-11-02 13:14:39,74382,53,EDUARDO SCIARRA,M,ENGENHEIRO,PFL,PR,Titular,Em Exercício,461,0,0,
1967,983,2,2015-11-02 13:14:39,160974,54,HUGO NAPOLEÃO,M,"Advogado, Professor",DEM,PI,Titular,Em Exercício,112,0,0,
1968,685,2,2015-11-02 13:14:39,141422,53,EFRAIM FILHO,M,ADVOGADO,PFL,PB,Titular,Em Exercício,128,0,0,
1969,1671,2,2015-11-02 13:14:39,74787,53,MILTON MONTI,M,Economista,PL,SP,Titular,Em Exercício,374,0,0,
1970,977,2,2015-11-02 13:14:39,141448,54,HOMERO PEREIRA,M,Produtor Rural e Técnico em Agropecuária,PR,MT,Titular,Vacância,402,0,0,
1971,1360,2,2015-11-02 13:14:39,141482,54,LEONARDO QUINTÃO,M,Empresário,PMDB,MG,Titular,Em Exercício,255,0,0,
1972,1388,2,2015-11-02 13:14:39,73474,52,LUCI CHOINACKI,F,Agricultora,PT,SC,Titular,Em Exercício,481,0,0,
1973,2176,2,2015-11-02 13:14:39,160621,54,SANDRO ALEX,M,Advogado,PPS,PR,Titular,Em Exercício,465,0,0,
1974,413,2,2015-11-02 13:14:39,164360,55,CARMEN ZANOTTO,F,Enfermeira,PPS,SC,Titular,Em Exercício,477,240,4,3215-5240
1975,697,2,2015-11-02 13:14:39,141423,53,ELIENE LIMA,M,Engenheiro Civil e Professor,PP,MT,Titular,Licenciado,401,0,0,
1976,762,2,2015-11-02 13:14:39,74062,52,FÁBIO SOUTO,M,Economista,DEM,BA,Titular,Em Exercício,190,0,0,
1977,1258,2,2015-11-02 13:14:39,74520,52,JOSÉ THOMAZ NONÔ,M,Advogado e Agricultor,DEM,AL,Titular,Em Exercício,169,0,0,
1978,1067,2,2015-11-02 13:14:39,74273,55,JEFFERSON CAMPOS,M,"Ministro do Evangelho, Advogado, Tecnologo, Radialista, Bacharel em Teologia",PSD,SP,Titular,Em Exercício,349,346,4,3215-5346
1979,1705,2,2015-11-02 13:14:39,133372,52,NATAN DONADON,M,Funcionário Público,PMDB,RO,Efetivado,Em Exercício,574,0,0,
1980,824,2,2015-11-02 13:14:39,160598,55,FLÁVIA MORAIS,F,Professora de Educação Física,PDT,GO,Titular,Em Exercício,422,738,4,3215-5738
1981,2341,2,2015-11-02 13:14:39,74308,52,VICENTE ARRUDA,M,"Advogado, Cientista Político e Jornalista",PSDB,CE,Titular,Em Exercício,107,0,0,
1982,1894,2,2015-11-02 13:14:39,73612,52,PAULO RATTES,M,,PST,RJ,Suplente,Suplência,546,0,0,
1983,2066,2,2015-11-02 13:14:39,73805,55,ROBERTO FREIRE,M,Advogado,PPS,SP,Suplente,Em Exercício,546,242,4,3215-5242
1984,1423,2,2015-11-02 13:14:39,74810,52,LUIZ BITTENCOURT,M,Engenheiro Civil e Professor Universitário,PMDB,GO,Titular,Em Exercício,422,0,0,
1985,30,2,2015-11-02 13:14:39,160508,55,AFONSO FLORENCE,M,"Professor de História, Servidor Público",PT,BA,Titular,Em Exercício,182,305,4,3215-5305
1986,1496,2,2015-11-02 13:14:39,160565,55,MARA GABRILLI,F,"Psicóloga, Publicitária",PSDB,SP,Titular,Em Exercício,366,226,4,3215-5226
1987,1384,2,2015-11-02 13:14:39,74277,55,LOBBE NETO,M,BIOMEDICO,PSDB,SP,Suplente,Em Exercício,521,275,3,3215-5275
1988,150,2,2015-11-02 13:14:39,160638,54,ÂNGELO AGNOLIN,M,Empresário,PDT,TO,Titular,Em Exercício,61,0,0,
1989,1116,2,2015-11-02 13:14:39,74550,53,JOÃO LEÃO,M,Empresário,PP,BA,Titular,Em Exercício,199,0,0,
1990,917,2,2015-11-02 13:14:39,141446,54,GLADSON CAMELI,M,"EMPRESÁRIO, ENGENHEIRO CIVIL",PP,AC,Titular,Em Exercício,55,0,0,
1991,211,2,2015-11-02 13:14:39,73433,54,ARLINDO CHINAGLIA,M,Médico,PT,SP,Titular,Em Exercício,336,0,0,
1992,2046,2,2015-11-02 13:14:39,141472,55,RICARDO TRIPOLI,M,ADVOGADO.,PSDB,SP,Titular,Em Exercício,384,241,4,3215-5241
1993,986,2,2015-11-02 13:14:39,74662,53,HUMBERTO SOUTO,M,Contador e Advogado,PPS,MG,Titular,Em Exercício,242,0,0,
1994,2323,2,2015-11-02 13:14:39,141552,54,VALTENIR PEREIRA,M,Defensor Público e Professor Universitário,PSB,MT,Titular,Em Exercício,404,0,0,
1995,1642,2,2015-11-02 13:14:39,124411,55,MAURO PEREIRA,M,,PMDB,RS,Suplente,Em Exercício,540,843,4,3215-5843
1996,1618,2,2015-11-02 13:14:39,75431,54,MAURÍCIO DZIEDRICKI,M,,PTB,RS,Suplente,Suplência,544,0,0,
1997,750,2,2015-11-02 13:14:39,146829,55,FABIANO HORTA,M,,PT,RJ,Titular,Licenciado,309,483,3,3215-5483
1998,209,2,2015-11-02 13:14:39,73433,52,ARLINDO CHINAGLIA,M,Médico,PT,SP,Titular,Em Exercício,336,0,0,
1999,252,2,2015-11-02 13:14:39,159237,55,ASSIS CARVALHO,M,Funcionário Público Federal,PT,PI,Titular,Em Exercício,111,909,4,3215-5909
2000,2282,2,2015-11-02 13:14:39,160608,54,TERESA SURITA,F,"Publicitário, Servidor Público",PMDB,RR,Titular,Vacância,8,0,0,
2001,331,2,2015-11-02 13:14:39,141399,53,BRIZOLA NETO,M,,PDT,RJ,Titular,Licenciado,287,0,0,
2002,1458,2,2015-11-02 13:14:39,160550,54,LUIZ PITIMAN,M,Empresário Industrial,PMDB,DF,Titular,Em Exercício,410,0,0,
2003,596,2,2015-11-02 13:14:39,141540,53,DR. NECHAR,M,Médico e Administrador de Empresas,PV,SP,Titular,Em Exercício,345,0,0,
2004,1233,2,2015-11-02 13:14:39,74426,53,JOSÉ MÚCIO MONTEIRO,M,Engenheiro Civil,PTB,PE,Titular,Vacância,150,0,0,
2005,2393,2,2015-11-02 13:14:39,160631,54,WALNEY ROCHA,M,Servidor Público Estadual,PTB,RJ,Titular,Em Exercício,325,0,0,
2006,27,2,2015-11-02 13:14:39,73765,52,AFFONSO CAMARGO,M,Engenheiro Civil,PSDB,PR,Titular,Em Exercício,441,0,0,
2007,1261,2,2015-11-02 13:14:39,114941,55,JOSI NUNES,F,"Professora Universitária,Psicóloga",PMDB,TO,Titular,Em Exercício,62,950,4,3215-5950
2008,2006,2,2015-11-02 13:14:39,178925,55,REJANE DIAS,F,"Administradora de Empresas,Bacharela em Direito",PT,PI,Titular,Licenciado,116,0,0,
2009,236,2,2015-11-02 13:14:39,74833,53,AROLDE DE OLIVEIRA,M,"Engenheiro, Economista e Professor",PFL,RJ,Titular,Em Exercício,288,0,0,
2010,1230,2,2015-11-02 13:14:39,74275,55,JOSÉ MENTOR,M,ADVOGADO,PT,SP,Titular,Em Exercício,367,502,4,3215-5502
2011,228,2,2015-11-02 13:14:39,73993,52,ARNALDO MADEIRA,M,"Sociólogo, Professor Universitário e Administrador de Empresas",PSDB,SP,Titular,Em Exercício,343,0,0,
2012,964,2,2015-11-02 13:14:39,74660,52,HERCULANO ANGHINETTI,M,Corretor de Seguros e Produtor Rural,PPB,MG,Titular,Em Exercício,235,0,0,
2013,2416,2,2015-11-02 13:14:39,160518,55,WELITON PRADO,M,Bacharel em Filosofia,PT,MG,Titular,Em Exercício,270,862,4,3215-5862
2014,470,2,2015-11-02 13:14:39,74537,52,CLAUDIO CAJADO,M,Advogado,DEM,BA,Titular,Em Exercício,186,0,0,
2015,16,2,2015-11-02 13:14:39,74386,52,ADELOR VIEIRA,M,Professor e Securitário.,PMDB,SC,Titular,Em Exercício,471,0,0,
2016,2434,2,2015-11-02 13:14:39,154996,53,WILSON PICLER,M,,PDT,PR,Efetivado,Em Exercício,591,0,0,
2017,2358,2,2015-11-02 13:14:39,141400,53,VIEIRA DA CUNHA,M,PROCURADOR DE JUSTIÇA,PDT,RS,Titular,Em Exercício,514,0,0,
2018,75,2,2015-11-02 13:14:39,74829,52,ALEXANDRE CARDOSO,M,Médico,PSB,RJ,Titular,Licenciado,284,0,0,
2019,406,2,2015-11-02 13:14:39,74148,52,CARLOS WILLIAN,M,ADVOGADO,PST,MG,Titular,Em Exercício,222,0,0,
2020,610,2,2015-11-02 13:14:39,141498,54,DR. UBIALI,M,,PSB,SP,Efetivado,Em Exercício,541,0,0,
2021,675,2,2015-11-02 13:14:39,73945,54,EDUARDO GOMES,M,SERVIDOR PUBLICO ESTADUAL,PSDB,TO,Titular,Em Exercício,60,0,0,
2022,2387,2,2015-11-02 13:14:39,160569,54,WALDENOR PEREIRA,M,Economista,PT,BA,Titular,Em Exercício,219,0,0,
2023,276,2,2015-11-02 13:14:39,160512,55,AUREO,M,Empresário,SD,RJ,Titular,Em Exercício,290,212,4,3215-5212
2024,1751,2,2015-11-02 13:14:39,74447,52,NICE LOBÃO,F,Servidora Pública,DEM,MA,Titular,Em Exercício,78,0,0,
2025,1856,2,2015-11-02 13:14:39,73784,52,PAULO BERNARDO,M,BANCARIO,PT,PR,Titular,Licenciado,467,0,0,
2026,2222,2,2015-11-02 13:14:39,178961,55,SHÉRIDAN,F,Psicóloga,PSDB,RR,Titular,Em Exercício,8,246,4,3215-5246
2027,2463,2,2015-11-02 13:14:39,160592,55,ZECA DIRCEU,M,Empresário,PT,PR,Titular,Em Exercício,468,613,4,3215-5613
2028,692,2,2015-11-02 13:14:39,154919,53,ELEUSES PAIVA,M,,PFL,SP,Suplente,Em Exercício,589,0,0,
2029,1188,2,2015-11-02 13:14:39,74553,55,JOSÉ CARLOS ALELUIA,M,Professor Universitário e Engenheiro Elétrico,DEM,BA,Titular,Em Exercício,207,854,4,3215-5854
2030,282,2,2015-11-02 13:14:39,74342,52,BADU PICANÇO,M,Bacharel em Ciências Contábeis,PL,AP,Efetivado,Em Exercício,573,0,0,
2031,2286,2,2015-11-02 13:14:39,134116,52,THAÍS BARBOSA,F,Empresária e Enfermeira,PMDB,MT,Suplente,Suplência,592,0,0,
2032,2121,2,2015-11-02 13:14:39,74813,53,RONALDO CAIADO,M,"Médico, Professor e Produtor Rural",PFL,GO,Titular,Em Exercício,429,0,0,
2033,224,2,2015-11-02 13:14:39,141391,54,ARNALDO JARDIM,M,Engeheiro Civil e Professor,PPS,SP,Titular,Em Exercício,339,0,0,
2034,1454,2,2015-11-02 13:14:39,161962,54,LUIZ NOÉ,M,,PSB,RS,Suplente,Suplência,536,0,0,
2035,412,2,2015-11-02 13:14:39,164360,54,CARMEN ZANOTTO,F,Enfermeira,PPS,SC,Suplente,Suplência,561,0,0,
2036,2427,2,2015-11-02 13:14:39,160586,54,WILLIAM DIB,M,Médico,PSDB,SP,Titular,Em Exercício,397,0,0,
2037,169,2,2015-11-02 13:14:39,74213,55,ANTONIO BALHMANN,M,Engenheiro Mecânico,PROS,CE,Titular,Em Exercício,93,522,4,3215-5522
2038,1451,2,2015-11-02 13:14:39,178982,55,LUIZ LAURO FILHO,M,Publicitário,PSB,SP,Titular,Em Exercício,365,519,4,3215-5519
2039,1037,2,2015-11-02 13:14:39,74665,53,JAIME MARTINS,M,"Empresário, Engenheiro e Advogado",PL,MG,Titular,Em Exercício,240,0,0,
2040,1571,2,2015-11-02 13:14:39,159238,54,MARCUS PESTANA,M,"Economista, Professor Universitário",PSDB,MG,Titular,Em Exercício,254,0,0,
2041,820,2,2015-11-02 13:14:39,74771,52,FEU ROSA,M,Professor Universitário e Engenheiro,PSDB,ES,Titular,Em Exercício,274,0,0,
2042,1913,2,2015-11-02 13:14:39,74431,52,PEDRO CORRÊA,M,MÉDICO E PECUARISTA,PPB,PE,Titular,Vacância,153,0,0,
2043,489,2,2015-11-02 13:14:39,74230,52,COLBERT MARTINS,M,Médico,PPS,BA,Titular,Em Exercício,184,0,0,
2044,1354,2,2015-11-02 13:14:39,74156,55,LEONARDO MONTEIRO,M,Advogado,PT,MG,Titular,Em Exercício,253,922,4,3215-5922
2045,846,2,2015-11-02 13:14:39,141438,53,FRANCISCO PRACIANO,M,Economista e Analista de Sistemas,PT,AM,Titular,Em Exercício,41,0,0,
2046,1140,2,2015-11-02 13:14:39,73874,54,JOÃO PIZZOLATTI,M,Servidor Público e Engenheiro Civil,PP,SC,Titular,Em Exercício,574,0,0,
2047,2172,2,2015-11-02 13:14:39,74372,55,SANDES JÚNIOR,M, Radialista e Advogado,PP,GO,Suplente,Em Exercício,524,941,4,3215-5941
2048,1700,2,2015-11-02 13:14:39,74318,53,MUSSA DEMES,M,Advogado e Técnico em Contabilidade,PFL,PI,Titular,Vacância,117,0,0,
2049,1392,2,2015-11-02 13:14:39,74397,52,LUCIANA GENRO,F,Professora de Inglês,PT,RS,Titular,Em Exercício,506,0,0,
2050,2344,2,2015-11-02 13:14:39,160622,54,VICENTE CANDIDO,M,"Advogado, Comerciante",PT,SP,Titular,Em Exercício,395,0,0,
2051,1331,2,2015-11-02 13:14:39,141480,53,LÁZARO BOTELHO,M,"EMPRESÁRIO, PECUARISTA",PP,TO,Titular,Em Exercício,63,0,0,
2052,164,2,2015-11-02 13:14:39,160539,54,ANTHONY GAROTINHO,M,Radialista,PR,RJ,Titular,Em Exercício,289,0,0,
2053,1956,2,2015-11-02 13:14:39,74792,52,PROFESSOR LUIZINHO,M,Professor,PT,SP,Titular,Em Exercício,388,0,0,
2054,1738,2,2015-11-02 13:14:39,73761,52,NELSON TRAD,M,Advogado e Professor,PTB,MS,Titular,Em Exercício,437,0,0,
2055,4,2,2015-11-02 13:14:39,73764,52,ABELARDO LUPION,M,Agropecuarista e Empresário,DEM,PR,Titular,Em Exercício,440,0,0,
2056,1684,2,2015-11-02 13:14:39,74238,52,MOACIR MICHELETTO,M,"Engenheiro Agrônomo, Administrador Rural e Extensionista Agrícola",PMDB,PR,Titular,Em Exercício,462,0,0,
2057,2426,2,2015-11-02 13:14:39,167493,55,WEVERTON ROCHA,M,,PDT,MA,Titular,Em Exercício,83,405,4,3215-5405
2058,9,2,2015-11-02 13:14:39,143254,53,ACÉLIO CASAGRANDE,M,,PMDB,SC,Suplente,Suplência,535,0,0,
2059,1753,2,2015-11-02 13:14:39,74447,54,NICE LOBÃO,F,Servidora Pública,DEM,MA,Titular,Em Exercício,78,0,0,
2060,2161,2,2015-11-02 13:14:39,160630,54,SÁGUAS MORAES,M,Médico,PT,MT,Efetivado,Em Exercício,405,0,0,
2061,1886,2,2015-11-02 13:14:39,141518,54,PAULO PEREIRA DA SILVA,M,"SINDICALISTA, CONTROLADOR DE QUALIDADE, METALÚRGICO",PDT,SP,Titular,Em Exercício,372,0,0,
2062,1911,2,2015-11-02 13:14:39,74812,54,PEDRO CHAVES,M,Engenheiro Civil,PMDB,GO,Titular,Em Exercício,428,0,0,
2063,309,2,2015-11-02 13:14:39,141335,52,BETO FARO,M,AGRICULTOR FAMILIAR,PT,PA,Suplente,Em Exercício,625,0,0,
2064,1085,2,2015-11-02 13:14:39,160573,54,JOÃO ARRUDA,M,Bacharel em Ciências Físicas e Naturais,PMDB,PR,Titular,Em Exercício,455,0,0,
2065,462,2,2015-11-02 13:14:39,178841,55,CÍCERO ALMEIDA,M,"Cantor,Radialista,Repórter",PRTB,AL,Titular,Em Exercício,165,760,4,3215-5760
2066,2436,2,2015-11-02 13:14:39,74044,53,WILSON SANTIAGO,M,ADVOGADO,PMDB,PB,Titular,Em Exercício,137,0,0,
2067,809,2,2015-11-02 13:14:39,74843,54,FERNANDO LOPES,M,Professor e Economista,PMDB,RJ,Suplente,Suplência,623,0,0,
2068,1540,2,2015-11-02 13:14:39,115899,53,MARCIO PASSOS,M,,PL,MG,Suplente,Suplência,623,0,0,
2069,1301,2,2015-11-02 13:14:39,74346,52,JURANDIL JUAREZ,M,Economista e Professor,PMDB,AP,Suplente,Suplência,593,0,0,
2070,1196,2,2015-11-02 13:14:39,73462,52,JOSÉ CARLOS MARTINEZ,M,Administrador de Empresas,PTB,PR,Titular,Vacância,457,0,0,
2071,963,2,2015-11-02 13:14:39,97707,55,HERÁCLITO FORTES,M,Servidor Público,PSB,PI,Titular,Em Exercício,115,708,4,3215-5708
2072,971,2,2015-11-02 13:14:39,160596,55,HEULER CRUVINEL,M,,PSD,GO,Titular,Em Exercício,423,536,4,3215-5536
2073,194,2,2015-11-02 13:14:39,160530,54,ANTONIO IMBASSAHY,M,Engenheiro Eletricista,PSDB,BA,Titular,Em Exercício,191,0,0,
2074,2291,2,2015-11-02 13:14:39,160617,55,THIAGO PEIXOTO,M,Economista,PSD,GO,Titular,Licenciado,424,0,0,
2075,1123,2,2015-11-02 13:14:39,73572,52,JOÃO MAGNO,M,"PROFESSOR , BANCÁRIO E CONSULTOR.",PT,MG,Titular,Em Exercício,242,0,0,
2076,1944,2,2015-11-02 13:14:39,74756,52,PHILEMON RODRIGUES,M,"Pastor, Servidor Público e Teólogo",PL,PB,Titular,Em Exercício,259,0,0,
2077,2467,2,2015-11-02 13:14:39,74354,52,ZENALDO COUTINHO,M,Advogado,PSDB,PA,Titular,Em Exercício,34,0,0,
2078,2021,2,2015-11-02 13:14:39,73801,53,RENILDO CALHEIROS,M,EMPRESARIO,PCdoB,PE,Titular,Vacância,157,0,0,
2079,2285,2,2015-11-02 13:14:39,73652,52,TETÉ BEZERRA,F,Microempresária e Enfermeira,PMDB,MT,Efetivado,Em Exercício,559,0,0,
2080,2289,2,2015-11-02 13:14:39,74461,53,THEMÍSTOCLES SAMPAIO,M,,PMDB,PI,Efetivado,Em Exercício,599,0,0,
2081,1435,2,2015-11-02 13:14:39,141486,53,LUIZ CARLOS SETIM,M,,PFL,PR,Titular,Em Exercício,460,0,0,
2082,1949,2,2015-11-02 13:14:39,172711,54,PLÍNIO VALÉRIO,M,,DEM,AM,Suplente,Suplência,633,0,0,
2083,2366,2,2015-11-02 13:14:39,141870,53,VILSON COVATTI,M,Advogado,PP,RS,Titular,Em Exercício,516,0,0,
2084,2065,2,2015-11-02 13:14:39,73805,54,ROBERTO FREIRE,M,Advogado,PPS,SP,Titular,Em Exercício,387,0,0,
2085,1297,2,2015-11-02 13:14:39,160648,54,JÚNIOR COIMBRA,M,Jornalista,PMDB,TO,Titular,Em Exercício,66,0,0,
2086,2413,2,2015-11-02 13:14:39,160620,55,WASHINGTON REIS,M,,PMDB,RJ,Titular,Em Exercício,326,856,4,3215-5856
2087,229,2,2015-11-02 13:14:39,73993,53,ARNALDO MADEIRA,M,"Sociólogo, Professor Universitário e Administrador de Empresas",PSDB,SP,Titular,Em Exercício,343,0,0,
2088,1208,2,2015-11-02 13:14:39,141466,53,JOSÉ FERNANDO APARECIDO DE OLIVEIRA,M,BACHAREL EM DIREITO,PV,MG,Titular,Em Exercício,271,0,0,
2089,1178,2,2015-11-02 13:14:39,141464,54,JOSÉ AIRTON,M,Advogado e Engenheiro Civil,PT,CE,Titular,Em Exercício,101,0,0,
2090,1198,2,2015-11-02 13:14:39,73875,54,JOSÉ CARLOS VIEIRA,M,,PR,SC,Suplente,Suplência,649,0,0,
2091,1046,2,2015-11-02 13:14:39,3151,54,JAIRO ATAÍDE,M,,DEM,MG,Efetivado,Em Exercício,533,0,0,
2092,1363,2,2015-11-02 13:14:39,74368,53,LEONARDO VILELA,M,MEDICO,PSDB,GO,Titular,Em Exercício,421,0,0,
2093,2258,2,2015-11-02 13:14:39,92776,55,STEFANO AGUIAR,M,Administrador e Ministro do Evangelho,PSB,MG,Titular,Em Exercício,267,341,4,3215-5341
2094,2300,2,2015-11-02 13:14:39,73809,53,ULDURICO PINTO,M,Médico,PMN,BA,Efetivado,Em Exercício,523,0,0,
2095,1470,2,2015-11-02 13:14:39,73936,52,LUPÉRCIO RAMOS,M,JORNALISTA E REDATOR,PL,AM,Titular,Em Exercício,42,0,0,
2096,92,2,2015-11-02 13:14:39,141454,55,ALFREDO KAEFER,M,Industrial,PSDB,PR,Titular,Em Exercício,451,818,4,3215-5818
2097,810,2,2015-11-02 13:14:39,73481,53,FERNANDO MARRONI,M,,PT,RS,Efetivado,Em Exercício,571,0,0,
2098,835,2,2015-11-02 13:14:39,74480,52,FRANCISCO APPIO,M,,PPB,RS,Efetivado,Vacância,519,0,0,
2099,1377,2,2015-11-02 13:14:39,141483,54,LINDOMAR GARÇON,M,Comerciante,PV,RO,Suplente,Suplência,45,0,0,
2100,741,2,2015-11-02 13:14:39,178871,55,EVAIR DE MELO,M,,PV,ES,Titular,Em Exercício,274,443,4,3215-5443
2101,1240,2,2015-11-02 13:14:39,141471,53,JOSÉ PAULO TÓFFANO,M,"Professor, Empresário e Educador Ambiental",PV,SP,Titular,Em Exercício,378,0,0,
2102,1321,2,2015-11-02 13:14:39,151208,54,LAERCIO OLIVEIRA,M,Administrador de Empresas,PR,SE,Titular,Em Exercício,176,0,0,
2103,2334,2,2015-11-02 13:14:39,74357,52,VANESSA GRAZZIOTIN,F,Farmacêutica e Professora,PCdoB,AM,Titular,Em Exercício,40,0,0,
2104,956,2,2015-11-02 13:14:39,74324,54,HENRIQUE EDUARDO ALVES,M,Bacharel em Direito,PMDB,RN,Titular,Em Exercício,123,0,0,
2105,2022,2,2015-11-02 13:14:39,160654,54,RENZO BRAZ,M,Administrador de Empresas,PP,MG,Titular,Em Exercício,262,0,0,
2106,1535,2,2015-11-02 13:14:39,160542,54,MÁRCIO MACÊDO,M,"Biólogo, Professor",PT,SE,Titular,Em Exercício,177,0,0,
2107,1042,2,2015-11-02 13:14:39,74847,54,JAIR BOLSONARO,M,Militar,PP,RJ,Titular,Em Exercício,302,0,0,
2108,2389,2,2015-11-02 13:14:39,141558,53,WALDIR MARANHÃO,M,Médico Veterinário,PSB,MA,Titular,Em Exercício,84,0,0,
2109,366,2,2015-11-02 13:14:39,74290,52,CARLOS ALBERTO LERÉIA,M,Radialista,PSDB,GO,Titular,Em Exercício,415,0,0,
2110,1517,2,2015-11-02 13:14:39,141495,53,MARCELO ITAGIBA,M,Delegado de Polícia Federal,PMDB,RJ,Titular,Em Exercício,311,0,0,
2111,315,2,2015-11-02 13:14:39,73437,55,BETO MANSUR,M,"Radialista, Empresário e Engenheiro Eletrônico",PRB,SP,Titular,Em Exercício,340,616,4,3215-5616
2112,2160,2,2015-11-02 13:14:39,141522,54,SABINO CASTELO BRANCO,M,"EMPRESÁRIO, APRESENTADOR DE TELEVISÃO",PTB,AM,Titular,Em Exercício,43,0,0,
2113,999,2,2015-11-02 13:14:39,141389,53,INDIO DA COSTA,M,ADVOGADO,PFL,RJ,Titular,Em Exercício,307,0,0,
2114,2375,2,2015-11-02 13:14:39,178992,55,VITOR LIPPI,M,Médico(a),PSDB,SP,Titular,Em Exercício,399,823,4,3215-5823
2115,2450,2,2015-11-02 13:14:39,73931,52,ZÉ GERALDO,M,Agricultor,PT,PA,Titular,Em Exercício,25,0,0,
2116,191,2,2015-11-02 13:14:39,73817,52,ANTONIO CRUZ,M,Médico,PMDB,MS,Titular,Em Exercício,434,0,0,
2117,592,2,2015-11-02 13:14:39,178940,55,DR. JOÃO,M,Médico(a),PR,RJ,Titular,Em Exercício,299,911,4,3215-5911
2118,1702,2,2015-11-02 13:14:39,74108,53,NARCIO RODRIGUES,M,Jornalista,PSDB,MG,Titular,Licenciado,248,0,0,
